mobile_wt,ram_gb,fc,pc,num_rear_cameras,battery_power,screen_size,launched_year,price_range,brand_Apple,brand_Google,brand_Honor,brand_Huawei,brand_Infinix,brand_Lenovo,brand_Motorola,brand_Nokia,brand_OnePlus,brand_Oppo,brand_POCO,brand_Realme,brand_Samsung,brand_Sony,brand_Tecno,brand_Vivo,brand_Xiaomi
188.0,12.0,32.0,50.0,3,5500.0,6.78,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188.0,16.0,32.0,50.0,3,5500.0,6.78,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184.0,6.0,16.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184.0,8.0,16.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190.0,8.0,16.0,64.0,2,5200.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190.0,12.0,16.0,64.0,2,5200.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200.0,8.0,16.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200.0,8.0,16.0,50.0,2,5000.0,6.6,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195.0,6.0,16.0,50.0,2,5000.0,6.5,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193.0,6.0,16.0,50.0,2,5000.0,6.5,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198.0,8.0,16.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198.0,8.0,16.0,50.0,2,5200.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190.0,6.0,8.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
190.0,8.0,8.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
189.0,4.0,8.0,50.0,2,5000.0,6.5,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195.0,6.0,8.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195.0,8.0,8.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192.0,6.0,8.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192.0,8.0,8.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191.0,6.0,8.0,50.0,2,5000.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
189.0,6.0,8.0,64.0,2,5000.0,6.72,2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
189.0,8.0,8.0,64.0,2,5000.0,6.72,2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198.0,6.0,16.0,50.0,2,5200.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
196.0,6.0,16.0,50.0,2,5200.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
196.0,8.0,16.0,50.0,2,5200.0,6.6,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195.0,6.0,16.0,50.0,2,5000.0,6.5,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199.0,8.0,16.0,50.0,3,5200.0,6.8,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199.0,12.0,16.0,50.0,3,5200.0,6.8,2024,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193.0,8.0,16.0,64.0,3,5000.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193.0,12.0,16.0,64.0,3,5000.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195.0,8.0,16.0,50.0,2,5100.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195.0,12.0,16.0,50.0,2,5100.0,6.7,2024,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210.0,12.0,32.0,50.0,3,6100.0,6.73,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210.0,16.0,32.0,50.0,3,6100.0,6.73,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210.0,16.0,32.0,50.0,3,6100.0,6.73,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190.0,12.0,32.0,50.0,2,5400.0,6.36,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190.0,16.0,32.0,50.0,2,5400.0,6.36,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209.0,12.0,32.0,50.0,3,5000.0,6.67,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209.0,12.0,32.0,50.0,3,5000.0,6.67,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209.0,12.0,32.0,50.0,3,5000.0,6.67,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195.0,12.0,32.0,50.0,2,5000.0,6.67,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195.0,12.0,32.0,50.0,2,5000.0,6.67,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206.0,12.0,32.0,50.0,3,5000.0,6.73,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206.0,12.0,32.0,50.0,3,5000.0,6.73,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189.0,12.0,32.0,50.0,2,4610.0,6.36,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189.0,12.0,32.0,50.0,2,4610.0,6.36,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205.0,8.0,16.0,200.0,3,5110.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205.0,12.0,16.0,200.0,3,5110.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205.0,16.0,16.0,200.0,3,5110.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195.0,8.0,16.0,108.0,3,5500.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195.0,12.0,16.0,108.0,3,5500.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190.0,6.0,16.0,108.0,3,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190.0,8.0,16.0,108.0,3,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185.0,6.0,16.0,50.0,3,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185.0,8.0,16.0,50.0,3,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180.0,4.0,16.0,50.0,3,5000.0,6.67,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180.0,6.0,16.0,50.0,3,5000.0,6.67,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195.0,4.0,8.0,50.0,2,5000.0,6.5,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195.0,6.0,8.0,50.0,2,5000.0,6.5,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209.0,8.0,16.0,50.0,1,5100.0,6.67,2022,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209.0,12.0,16.0,50.0,1,5100.0,6.67,2022,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209.0,16.0,16.0,50.0,1,5100.0,6.67,2022,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198.0,4.0,8.0,48.0,1,5000.0,6.5,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
198.0,6.0,8.0,48.0,1,5000.0,6.5,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200.0,6.0,16.0,64.0,1,5000.0,6.8,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190.0,2.0,5.0,13.0,1,5000.0,6.52,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
200.0,4.0,8.0,48.0,1,5000.0,6.5,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172.0,4.0,16.0,13.0,1,4050.0,6.22,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172.0,3.0,5.0,13.0,1,4000.0,6.09,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164.0,4.0,16.0,16.0,1,4050.0,6.3,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164.0,6.0,16.0,16.0,1,4050.0,6.3,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185.0,6.0,32.0,48.0,1,4000.0,6.39,2019,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
185.0,8.0,32.0,48.0,1,4000.0,6.39,2019,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210.0,6.0,16.0,16.0,1,3350.0,6.39,2018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168.0,8.0,32.0,50.0,1,5000.0,6.7,2024,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168.0,12.0,32.0,50.0,1,5000.0,6.7,2024,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186.0,8.0,50.0,50.0,1,4500.0,6.7,2024,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186.0,12.0,50.0,50.0,1,4500.0,6.7,2024,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192.0,8.0,32.0,50.0,1,3500.0,6.7,2023,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192.0,12.0,32.0,50.0,1,3500.0,6.7,2023,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166.0,8.0,16.0,50.0,1,5000.0,6.5,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166.0,12.0,16.0,50.0,1,5000.0,6.5,2023,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195.0,4.0,16.0,50.0,1,5000.0,6.8,2023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195.0,6.0,16.0,50.0,1,5000.0,6.8,2023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180.0,6.0,25.0,48.0,1,3500.0,6.3,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180.0,8.0,25.0,48.0,1,3500.0,6.3,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170.0,6.0,32.0,64.0,1,5000.0,6.7,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170.0,8.0,32.0,64.0,1,5000.0,6.7,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198.0,4.0,8.0,48.0,1,5000.0,6.5,2023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198.0,6.0,8.0,48.0,1,5000.0,6.5,2023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206.0,4.0,16.0,50.0,1,5000.0,6.6,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206.0,6.0,16.0,50.0,1,5000.0,6.6,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203.0,3.0,5.0,13.0,1,5000.0,6.5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203.0,4.0,5.0,13.0,1,5000.0,6.5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205.0,8.0,16.0,50.0,1,5000.0,6.78,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205.0,8.0,16.0,50.0,1,5000.0,6.78,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190.0,8.0,32.0,64.0,1,4500.0,6.7,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190.0,12.0,32.0,64.0,1,4500.0,6.7,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171.0,8.0,32.0,50.0,1,4310.0,6.4,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171.0,12.0,32.0,50.0,1,4310.0,6.4,2024,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182.0,8.0,16.0,50.0,1,5000.0,6.49,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182.0,8.0,16.0,50.0,1,5000.0,6.49,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188.0,4.0,16.0,50.0,1,5000.0,6.72,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188.0,8.0,16.0,50.0,1,5000.0,6.72,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183.0,6.0,16.0,50.0,1,5000.0,6.5,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183.0,8.0,16.0,50.0,1,5000.0,6.5,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180.0,8.0,32.0,50.0,1,4700.0,6.7,2024,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180.0,12.0,32.0,50.0,1,4700.0,6.7,2024,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189.0,12.0,32.0,50.0,1,4000.0,6.9,2024,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188.0,8.0,32.0,50.0,1,3800.0,6.7,2024,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173.0,8.0,32.0,50.0,1,5000.0,6.67,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173.0,12.0,32.0,50.0,1,5000.0,6.67,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170.0,8.0,32.0,50.0,1,4300.0,6.5,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170.0,12.0,32.0,50.0,1,4300.0,6.5,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180.0,4.0,8.0,13.0,1,5000.0,6.5,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180.0,4.0,8.0,13.0,1,5000.0,6.5,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174.0,8.0,32.0,50.0,1,4700.0,6.7,2024,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174.0,12.0,32.0,50.0,1,4700.0,6.7,2024,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198.0,12.0,60.0,200.0,1,5000.0,6.9,2024,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195.0,6.0,16.0,50.0,1,5000.0,6.8,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
195.0,8.0,16.0,50.0,1,5000.0,6.8,2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168.0,8.0,32.0,50.0,1,4400.0,6.55,2022,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168.0,12.0,32.0,50.0,1,4400.0,6.55,2022,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155.0,6.0,32.0,64.0,1,4020.0,6.28,2022,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155.0,8.0,32.0,64.0,1,4020.0,6.28,2022,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173.0,6.0,16.0,50.0,1,5000.0,6.6,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173.0,8.0,16.0,50.0,1,5000.0,6.6,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184.0,4.0,16.0,50.0,1,5000.0,6.5,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184.0,6.0,16.0,50.0,1,5000.0,6.5,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175.0,4.0,16.0,50.0,1,5000.0,6.4,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184.0,4.0,16.0,50.0,1,5000.0,6.5,2022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185.0,3.0,8.0,16.0,1,5000.0,6.5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169.0,2.0,5.0,16.0,1,4020.0,6.5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169.0,4.0,5.0,16.0,1,4020.0,6.5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185.0,4.0,16.0,50.0,1,5000.0,6.5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181.0,8.0,13.0,50.0,1,4100.0,6.5,2021,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195.0,8.0,13.0,50.0,1,4360.0,6.6,2021,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,8.0,10.7,40.0,1,4000.0,6.9,2021,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188.0,8.0,13.0,64.0,1,4200.0,6.5,2021,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
295.0,8.0,16.0,50.0,1,4500.0,8.0,2021,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175.0,8.0,32.0,50.0,1,4300.0,6.57,2021,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186.0,8.0,32.0,50.0,1,4000.0,6.72,2021,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181.0,8.0,13.0,50.0,1,4100.0,6.5,2022,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
255.0,8.0,10.7,50.0,1,4600.0,7.8,2022,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202.0,8.0,13.0,50.0,1,4460.0,6.7,2022,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
205.0,8.0,13.0,50.0,1,4700.0,6.74,2022,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168.0,8.0,60.0,50.0,1,4000.0,6.67,2022,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191.0,8.0,60.0,50.0,1,4500.0,6.78,2022,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
184.0,8.0,16.0,108.0,1,4500.0,6.67,2022,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197.0,8.0,13.0,48.0,3,4815.0,6.67,2023,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
200.0,8.0,13.0,48.0,3,4815.0,6.67,2023,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
206.0,8.0,13.0,48.0,3,5100.0,6.73,2023,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
239.0,12.0,8.0,50.0,3,4800.0,7.85,2023,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
209.0,12.0,13.0,50.0,3,4750.0,6.7,2023,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225.0,12.0,13.0,50.0,3,5000.0,6.82,2023,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235.0,12.0,13.0,50.0,3,5200.0,6.82,2023,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168.0,8.0,60.0,50.0,2,4500.0,6.7,2023,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188.0,8.0,60.0,50.0,2,4500.0,6.78,2023,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188.0,12.0,60.0,50.0,2,4500.0,6.78,2023,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0,12.0,13.0,50.0,3,4900.0,6.8,2024,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0,12.0,13.0,50.0,3,5050.0,6.8,2024,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0,12.0,13.0,50.0,3,5050.0,6.8,2024,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226.0,16.0,13.0,50.0,3,5200.0,6.8,2024,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0,12.0,13.0,50.0,2,4900.0,6.7,2024,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0,12.0,13.0,50.0,3,5000.0,6.8,2024,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220.0,12.0,13.0,50.0,3,5000.0,6.8,2024,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241.0,12.0,8.0,50.0,3,4800.0,7.93,2024,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168.0,8.0,60.0,50.0,2,4500.0,6.7,2024,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188.0,8.0,60.0,50.0,2,4500.0,6.78,2024,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245.0,12.0,13.0,50.0,3,5000.0,7.92,2024,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245.0,12.0,13.0,50.0,3,5000.0,7.92,2024,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170.0,8.0,50.0,50.0,2,4600.0,6.7,2024,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
170.0,8.0,50.0,50.0,2,4600.0,6.7,2024,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,8.0,60.0,50.0,2,4600.0,6.78,2024,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0,8.0,60.0,50.0,2,4600.0,6.78,2024,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0,4.0,8.0,50.0,1,5000.0,6.56,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197.0,4.0,8.0,48.0,1,5050.0,6.52,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197.0,4.0,8.0,48.0,1,5050.0,6.52,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199.0,3.0,8.0,50.0,1,5000.0,6.52,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199.0,4.0,8.0,50.0,1,5000.0,6.52,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190.0,4.0,8.0,50.0,1,5050.0,6.5,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190.0,6.0,8.0,50.0,1,5050.0,6.5,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190.0,2.0,8.0,13.0,1,5000.0,6.5,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
190.0,3.0,8.0,13.0,1,5000.0,6.5,2023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198.0,6.0,16.0,48.0,1,5000.0,6.58,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185.0,12.0,12.0,12.0,1,5000.0,6.5,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172.0,8.0,12.0,12.0,1,5000.0,6.1,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161.0,6.0,8.0,12.0,1,5000.0,6.0,2022,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187.0,12.0,12.0,48.0,1,5000.0,6.5,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
178.0,8.0,12.0,48.0,1,5000.0,6.1,2023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
164.0,6.0,8.0,48.0,1,5000.0,6.1,2023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190.0,12.0,12.0,48.0,1,5000.0,6.5,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180.0,8.0,12.0,48.0,1,5000.0,6.1,2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167.0,6.0,8.0,48.0,1,5000.0,6.1,2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147.0,4.0,8.0,12.2,1,3000.0,5.6,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167.0,4.0,8.0,12.2,1,3700.0,6.0,2019,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162.0,6.0,8.0,12.2,1,2800.0,5.7,2019,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0,6.0,8.0,12.2,1,3700.0,6.3,2019,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.0,6.0,8.0,12.2,1,3140.0,5.8,2020,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.0,6.0,8.0,12.2,1,3885.0,6.2,2020,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151.0,8.0,8.0,12.2,1,4080.0,6.0,2020,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.0,6.0,8.0,12.2,1,4680.0,6.34,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.0,8.0,8.0,50.0,1,4614.0,6.4,2021,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210.0,12.0,11.1,50.0,1,5003.0,6.71,2021,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.0,6.0,8.0,12.2,1,4410.0,6.1,2022,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197.0,8.0,10.8,50.0,1,4355.0,6.3,2022,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212.0,12.0,10.8,50.0,1,5000.0,6.7,2022,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193.0,8.0,10.8,64.0,1,4385.0,6.1,2023,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.0,8.0,10.5,50.0,1,4575.0,6.2,2023,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
