weight_g,screen_inches,announced_year,main_camera_mp,ram_gb,storage_gb,battery_mah,has_nfc,has_5g,wlan_dual_band,has_gps,card_slot,brand_price_tier,price_range
238.0,5.7,2016.0,8.0,6.0,128.0,7000.0,0,0,0,1,0,280.89691126870673,3
160.0,5.0,2016.0,8.0,3.0,32.0,4000.0,0,0,0,1,1,297.981493566867,2
168.2,5.5,2016.0,13.0,4.0,64.0,3000.0,0,0,0,1,1,297.981493566867,3
167.0,5.0,2016.0,8.0,2.0,16.0,2300.0,0,0,0,1,1,297.981493566867,1
183.0,5.5,2016.0,13.0,3.0,32.0,3100.0,0,0,0,1,1,280.89691126870673,1
166.0,5.5,2016.0,13.0,3.0,32.0,3150.0,0,0,0,1,1,306.9995799100632,2
170.0,5.5,2016.0,13.0,4.0,64.0,3130.0,0,0,0,1,1,297.981493566867,3
153.0,4.5,2016.0,5.0,1.0,8.0,1800.0,0,0,0,1,1,297.981493566867,0
207.7,4.2,2016.0,16.0,4.0,64.0,2530.0,0,0,0,1,1,304.66626991505973,3
147.2,5.5,2016.0,16.0,4.0,64.0,3000.0,0,0,0,1,1,306.9995799100632,3
200.0,5.5,2015.0,8.0,3.0,16.0,5000.0,0,0,0,1,1,280.89691126870673,3
208.0,6.0,2015.0,13.0,3.0,64.0,5020.0,0,0,0,1,1,297.981493566867,3
183.0,5.0,2015.0,8.0,3.0,32.0,4000.0,0,0,0,1,1,304.66626991505973,1
153.0,5.0,2015.0,5.0,1.0,16.0,2000.0,0,0,0,1,1,297.981493566867,0
147.0,5.5,2015.0,13.0,3.0,32.0,3150.0,0,0,0,1,1,297.981493566867,2
136.6,5.0,2015.0,8.0,2.0,16.0,2400.0,0,0,0,1,1,297.981493566867,0
210.0,6.0,2015.0,24.0,3.0,64.0,3500.0,1,0,1,1,1,295.9688645369782,3
176.0,5.0,2015.0,8.0,2.0,16.0,5000.0,0,0,0,1,1,295.9688645369782,2
211.0,5.5,2015.0,13.0,3.0,32.0,6020.0,0,0,0,1,1,294.29964292355373,3
125.3,5.2,2015.0,13.0,2.0,16.0,2700.0,0,0,0,1,0,295.9688645369782,3
180.3,5.0,2014.0,8.0,1.0,8.0,5000.0,0,0,0,1,1,297.981493566867,1
97.7,4.8,2014.0,8.0,1.0,16.0,2050.0,0,0,0,1,0,306.9995799100632,2
150.0,5.0,2015.0,5.0,1.0,8.0,1950.0,0,0,0,1,1,297.981493566867,0
88.2,4.5,2014.0,5.0,1.0,8.0,1800.0,0,0,0,1,1,306.9995799100632,0
103.5,4.7,2014.0,8.0,1.0,8.0,1800.0,0,0,0,1,1,306.9995799100632,1
133.0,5.0,2014.0,13.0,2.0,16.0,2300.0,0,0,0,1,0,297.981493566867,2
150.0,5.5,2013.0,16.0,3.0,32.0,2500.0,1,0,0,1,0,297.981493566867,3
135.0,4.8,2013.0,8.0,1.0,16.0,2000.0,0,0,0,1,0,304.66626991505973,1
154.8,5.45,2019.0,8.0,2.0,16.0,2800.0,0,0,0,1,1,249.51547641184575,0
133.3,5.0,2019.0,5.0,1.0,16.0,2000.0,0,0,0,1,1,267.1987015401954,0
120.0,5.0,2018.0,8.0,2.0,16.0,2000.0,0,0,0,1,1,249.51547641184575,0
469.0,5.5,2018.0,16.0,3.0,32.0,9000.0,0,0,0,1,1,247.65324699474084,2
190.0,6.49,2020.0,16.0,6.0,128.0,4300.0,1,1,1,1,1,419.55969322007957,1
188.0,6.52,2020.0,8.0,4.0,64.0,5000.0,0,0,1,1,1,413.2945963887891,1
188.0,6.55,2020.0,16.0,12.0,256.0,4500.0,1,1,1,1,0,419.55969322007957,3
199.0,6.78,2020.0,16.0,12.0,256.0,4510.0,1,1,1,1,0,387.18689622464314,3
180.0,6.55,2020.0,16.0,12.0,256.0,4300.0,1,1,1,1,0,422.13529204096307,3
180.0,6.55,2020.0,16.0,8.0,128.0,4300.0,1,1,1,1,0,419.55969322007957,3
180.0,6.55,2020.0,16.0,8.0,128.0,4300.0,1,1,1,1,0,394.6046548725896,3
206.0,6.67,2019.0,16.0,12.0,256.0,4085.0,1,1,1,1,0,394.6046548725896,3
206.0,6.67,2019.0,16.0,12.0,256.0,4085.0,1,0,1,1,0,387.18689622464314,3
190.0,6.55,2019.0,16.0,8.0,256.0,3800.0,1,0,1,1,0,422.13529204096307,3
206.0,6.67,2019.0,16.0,12.0,256.0,4000.0,1,1,1,1,0,387.18689622464314,3
206.0,6.67,2019.0,16.0,12.0,256.0,4000.0,1,0,1,1,0,414.5431429593134,3
182.0,6.41,2019.0,16.0,12.0,256.0,3700.0,1,0,1,1,0,413.2945963887891,3
185.0,6.41,2018.0,16.0,10.0,256.0,3700.0,1,0,1,1,0,413.2945963887891,3
185.0,6.41,2018.0,16.0,8.0,256.0,3700.0,1,0,1,1,0,419.55969322007957,1
177.0,6.28,2018.0,16.0,8.0,256.0,3300.0,1,0,1,1,0,413.2945963887891,3
162.0,6.01,2017.0,16.0,8.0,128.0,3300.0,1,0,1,1,0,419.55969322007957,3
153.0,5.5,2017.0,16.0,8.0,128.0,3300.0,1,0,0,1,0,422.13529204096307,3
158.0,5.5,2016.0,16.0,6.0,128.0,3400.0,1,0,0,1,0,419.55969322007957,3
158.0,5.5,2016.0,16.0,6.0,64.0,3000.0,1,0,0,1,0,387.18689622464314,3
138.0,5.0,2015.0,13.0,3.0,16.0,2525.0,0,0,0,1,1,394.6046548725896,2
175.0,5.5,2015.0,13.0,4.0,64.0,3300.0,0,0,0,1,0,422.13529204096307,3
162.0,5.5,2014.0,13.0,3.0,64.0,3100.0,1,0,0,1,0,387.18689622464314,2
234.0,7.0,2013.0,3.15,2.0,16.0,4100.0,0,0,0,1,1,266.9185716942149,0
206.0,6.67,2020.0,8.0,6.0,256.0,4500.0,1,1,1,1,1,270.54112263872497,3
206.0,6.82,2021.0,8.0,4.0,128.0,5000.0,1,0,0,1,1,293.3043811294766,1
210.0,6.53,2020.0,16.0,6.0,128.0,4500.0,0,1,1,1,1,277.43771446280994,3
172.0,6.47,2020.0,16.0,8.0,256.0,4500.0,1,0,1,1,1,285.09785730888433,3
210.0,6.53,2020.0,16.0,6.0,128.0,4500.0,1,1,1,1,1,285.09785730888433,3
177.0,6.47,2020.0,24.0,6.0,128.0,4500.0,1,0,1,1,1,270.54112263872497,3
180.0,6.53,2020.0,16.0,6.0,128.0,4000.0,1,0,1,1,1,290.77171446280994,1
192.0,6.53,2019.0,24.0,6.0,128.0,3820.0,1,0,1,1,1,280.3443811294766,3
198.0,6.53,2020.0,21.0,6.0,128.0,4000.0,0,0,0,1,1,213.78979604486423,0
202.5,6.3,2020.0,8.0,4.0,64.0,4000.0,0,0,0,1,1,204.9071429593134,0
202.8,6.52,2020.0,8.0,6.0,128.0,4900.0,0,0,0,1,1,213.78979604486423,0
195.0,6.53,2020.0,16.0,4.0,64.0,4000.0,0,1,1,1,1,199.39948989079105,3
170.0,6.36,2019.0,13.0,3.0,32.0,4000.0,0,0,1,1,1,213.78979604486423,1
145.0,6.22,2019.0,16.0,4.0,64.0,4000.0,0,0,0,1,1,205.23142867768598,0
135.0,5.71,2019.0,13.0,3.0,32.0,3000.0,0,0,0,1,1,199.39948989079105,0
177.0,6.2,2018.0,8.0,4.0,64.0,4000.0,0,0,0,1,1,202.8341616061804,1
170.0,5.5,2018.0,13.0,4.0,64.0,4070.0,0,0,0,1,1,202.8341616061804,0
175.0,5.5,2017.0,13.0,6.0,64.0,4060.0,0,0,1,1,0,204.9071429593134,1
152.0,5.5,2017.0,12.0,4.0,64.0,3200.0,0,0,0,1,0,202.8341616061804,3
184.3,5.0,2017.0,5.0,1.0,8.0,2450.0,0,0,0,1,1,213.78979604486423,0
148.0,5.0,2017.0,13.0,3.0,16.0,2500.0,0,0,0,1,1,199.39948989079105,0
167.0,5.5,2016.0,13.0,4.0,64.0,4060.0,0,0,1,1,0,213.78979604486423,1
148.0,5.0,2017.0,13.0,3.0,16.0,2500.0,0,0,0,1,1,213.78979604486423,2
168.0,5.5,2016.0,16.0,6.0,128.0,4070.0,0,0,1,1,0,199.39948989079105,3
170.0,5.5,2016.0,8.0,2.0,16.0,3050.0,0,0,0,1,1,199.39948989079105,0
173.4,5.5,2016.0,13.0,4.0,64.0,4010.0,0,0,0,1,1,199.39948989079105,1
143.0,5.5,2016.0,8.0,2.0,16.0,2500.0,0,0,0,1,1,205.23142867768598,1
143.0,5.5,2016.0,8.0,3.0,16.0,2500.0,0,0,0,1,1,199.39948989079105,0
163.0,5.5,2016.0,13.0,3.0,16.0,2500.0,0,0,0,1,1,199.39948989079105,1
168.0,5.5,2016.0,13.0,3.0,16.0,3000.0,0,0,0,1,1,202.8341616061804,0
170.0,5.5,2016.0,13.0,4.0,64.0,2800.0,0,0,1,1,1,199.39948989079105,3
125.0,5.0,2016.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,202.8341616061804,0
120.0,4.7,2016.0,8.0,2.0,16.0,1800.0,0,0,0,1,1,199.58465618304257,1
142.0,5.0,2016.0,13.0,3.0,16.0,2500.0,0,0,0,1,1,213.78979604486423,0
158.0,5.5,2015.0,8.0,1.0,8.0,2500.0,0,0,0,1,1,199.39948989079105,1
119.0,4.7,2015.0,8.0,1.0,8.0,1800.0,0,0,0,1,1,205.23142867768598,1
150.0,5.0,2016.0,8.0,2.0,16.0,2500.0,0,0,0,1,1,260.3259742674681,1
141.0,4.5,2013.0,8.0,1.0,16.0,2100.0,1,0,0,1,1,259.3441560856499,1
135.0,4.8,2013.0,12.6,1.0,16.0,2100.0,1,0,1,1,1,266.9185716942149,3
62.5,3.3,2018.0,12.0,3.0,32.0,800.0,0,0,0,1,0,266.9185716942149,3
199.0,6.53,2021.0,13.0,4.0,128.0,5000.0,1,1,1,1,1,280.2136621406755,2
198.0,6.53,2021.0,8.0,6.0,128.0,6000.0,1,0,1,1,1,272.55510019473735,1
214.5,6.67,2021.0,16.0,8.0,128.0,4820.0,1,1,0,1,1,280.2136621406755,2
196.0,6.81,2020.0,20.0,12.0,256.0,4600.0,1,1,1,1,0,276.16374262780664,3
198.0,6.53,2020.0,8.0,4.0,128.0,6000.0,0,0,1,1,1,276.16374262780664,0
215.0,6.67,2020.0,16.0,8.0,256.0,4820.0,1,1,1,1,1,272.55510019473735,2
199.0,6.53,2020.0,13.0,8.0,256.0,5000.0,0,1,1,1,1,270.4945496285635,2
198.0,6.53,2020.0,8.0,8.0,256.0,6000.0,0,0,1,1,1,272.55510019473735,2
198.0,6.53,2020.0,8.0,4.0,128.0,6000.0,0,0,1,1,1,276.16374262780664,1
216.0,6.67,2020.0,20.0,8.0,256.0,5000.0,1,1,1,1,0,272.55510019473735,3
194.0,6.43,2020.0,5.0,4.0,64.0,5000.0,0,0,0,1,1,271.8965512181474,0
218.0,6.67,2020.0,20.0,8.0,256.0,5000.0,1,1,1,1,0,276.16374262780664,3
216.0,6.67,2020.0,20.0,8.0,128.0,5000.0,1,1,1,1,0,276.16374262780664,3
214.5,6.67,2020.0,16.0,6.0,128.0,4820.0,1,1,1,1,1,276.16374262780664,2
194.0,6.53,2020.0,13.0,2.0,32.0,5000.0,0,0,0,1,1,271.8965512181474,0
194.0,6.53,2020.0,13.0,4.0,128.0,5000.0,0,0,0,1,1,283.9506420096138,0
198.0,6.53,2020.0,8.0,6.0,128.0,5000.0,0,0,1,1,1,276.16374262780664,0
225.0,6.67,2020.0,20.0,8.0,128.0,6000.0,0,0,1,1,1,272.55510019473735,2
215.0,6.67,2020.0,20.0,6.0,128.0,5160.0,1,0,1,1,1,276.16374262780664,2
194.0,6.53,2020.0,5.0,4.0,128.0,5000.0,0,0,0,1,1,270.4945496285635,0
221.8,6.67,2020.0,20.0,16.0,512.0,4500.0,1,1,1,1,0,280.2136621406755,3
213.0,6.67,2020.0,20.0,8.0,512.0,4500.0,1,1,1,1,0,283.9506420096138,3
198.0,6.53,2020.0,8.0,4.0,128.0,5020.0,0,0,1,1,1,272.55510019473735,0
222.0,6.67,2020.0,20.0,12.0,256.0,4729.0,0,1,1,1,0,271.8965512181474,3
209.0,6.67,2020.0,16.0,6.0,128.0,5000.0,0,0,1,1,1,280.2136621406755,1
196.0,6.53,2020.0,13.0,6.0,128.0,5000.0,0,0,0,1,1,276.16374262780664,0
196.0,6.53,2020.0,5.0,3.0,64.0,5000.0,1,0,0,1,1,276.16374262780664,0
196.0,6.53,2020.0,5.0,4.0,64.0,5000.0,0,0,0,1,1,276.16374262780664,0
198.0,6.53,2020.0,8.0,6.0,128.0,5020.0,1,0,1,1,1,280.2136621406755,0
208.0,6.57,2020.0,20.0,8.0,256.0,4520.0,1,1,1,1,1,276.16374262780664,2
205.0,6.57,2020.0,16.0,8.0,256.0,4520.0,0,1,1,1,1,271.8965512181474,2
199.0,6.53,2020.0,13.0,6.0,128.0,5020.0,0,0,1,1,1,280.2136621406755,1
219.0,6.67,2020.0,20.0,8.0,256.0,4700.0,1,1,1,1,0,272.55510019473735,3
209.0,6.67,2020.0,16.0,8.0,128.0,5020.0,1,0,1,1,1,271.8965512181474,2
199.0,6.53,2020.0,13.0,6.0,128.0,5020.0,1,0,1,1,1,283.9506420096138,1
204.0,6.47,2020.0,16.0,8.0,128.0,5260.0,1,0,1,1,0,272.55510019473735,2
192.0,6.57,2020.0,16.0,8.0,256.0,4160.0,1,1,1,1,0,276.16374262780664,2
192.0,6.57,2020.0,16.0,8.0,256.0,4160.0,1,1,1,1,0,270.4945496285635,3
218.0,6.67,2020.0,20.0,12.0,512.0,4700.0,1,1,1,1,0,270.4945496285635,3
218.0,6.67,2020.0,20.0,12.0,256.0,4700.0,1,1,1,1,0,276.16374262780664,3
209.0,6.67,2020.0,16.0,6.0,128.0,5020.0,0,0,1,1,1,270.4945496285635,1
209.0,6.67,2020.0,32.0,8.0,128.0,5020.0,0,0,1,1,1,272.55510019473735,1
209.0,6.67,2020.0,16.0,6.0,128.0,5020.0,0,0,1,1,1,272.55510019473735,1
253.0,7.1,2020.0,20.0,12.0,512.0,5000.0,0,1,1,1,0,276.16374262780664,3
222.0,6.67,2020.0,20.0,12.0,256.0,4720.0,0,1,1,1,0,271.8965512181474,3
208.0,6.67,2020.0,20.0,12.0,512.0,4500.0,1,1,1,1,0,276.16374262780664,3
208.0,6.67,2020.0,20.0,12.0,256.0,4780.0,1,1,1,1,0,272.55510019473735,3
188.0,6.22,2020.0,8.0,3.0,32.0,5000.0,0,0,0,1,1,270.4945496285635,0
188.0,6.22,2020.0,8.0,3.0,64.0,5000.0,0,0,0,1,1,276.16374262780664,0
200.0,6.3,2019.0,13.0,4.0,128.0,4000.0,1,0,1,1,1,270.4945496285635,3
208.0,6.47,2019.0,32.0,8.0,256.0,5260.0,1,0,1,1,0,272.55510019473735,3
208.0,6.47,2019.0,32.0,6.0,256.0,5260.0,1,0,1,1,0,270.4945496285635,3
208.0,6.47,2019.0,32.0,8.0,256.0,5260.0,1,0,1,1,0,272.55510019473735,3
188.0,6.22,2019.0,12.0,4.0,64.0,5000.0,0,0,0,1,1,272.55510019473735,0
188.0,6.22,2019.0,12.0,4.0,64.0,5000.0,0,0,0,1,1,270.4945496285635,0
196.0,6.39,2019.0,20.0,12.0,512.0,4000.0,1,1,1,1,0,271.8965512181474,3
196.0,6.39,2019.0,20.0,12.0,512.0,4000.0,1,0,1,1,0,270.4945496285635,3
191.0,6.39,2019.0,20.0,12.0,512.0,4000.0,1,0,1,1,0,280.2136621406755,3
179.0,6.39,2019.0,32.0,6.0,128.0,4030.0,1,0,1,1,1,276.16374262780664,3
200.0,6.53,2019.0,20.0,8.0,256.0,4500.0,1,0,1,1,1,280.2136621406755,1
205.0,6.39,2019.0,20.0,12.0,256.0,4000.0,0,0,1,1,0,276.16374262780664,3
173.8,6.09,2019.0,32.0,6.0,128.0,4030.0,0,0,1,1,1,276.16374262780664,2
165.0,5.45,2019.0,13.0,3.0,32.0,4000.0,0,0,0,1,1,270.4945496285635,0
179.0,6.39,2019.0,32.0,8.0,256.0,4030.0,1,0,1,1,1,280.2136621406755,2
173.8,6.01,2019.0,32.0,6.0,128.0,4030.0,0,0,1,1,1,283.9506420096138,1
191.0,6.39,2019.0,20.0,8.0,256.0,4000.0,1,0,1,1,0,283.9506420096138,3
191.0,6.39,2019.0,20.0,6.0,128.0,4000.0,1,0,1,1,0,276.16374262780664,3
191.0,6.39,2019.0,20.0,8.0,256.0,4000.0,1,0,1,1,0,270.4945496285635,3
191.0,6.39,2019.0,20.0,8.0,256.0,4000.0,1,0,1,1,0,276.16374262780664,3
186.0,6.3,2019.0,13.0,4.0,64.0,4000.0,0,0,1,1,1,276.16374262780664,1
180.0,6.26,2019.0,32.0,4.0,64.0,4000.0,0,0,0,1,1,272.55510019473735,0
205.0,6.39,2019.0,20.0,12.0,256.0,4000.0,0,0,1,1,0,272.55510019473735,3
180.0,6.26,2019.0,12.0,4.0,64.0,4000.0,0,0,0,1,1,280.2136621406755,1
186.0,6.3,2019.0,13.0,6.0,128.0,4000.0,0,0,1,1,1,270.4945496285635,1
173.0,6.39,2019.0,20.0,12.0,256.0,3300.0,1,0,1,1,0,270.4945496285635,3
155.0,5.97,2019.0,20.0,6.0,128.0,3070.0,1,0,1,1,0,276.16374262780664,3
173.0,6.39,2019.0,20.0,8.0,256.0,3300.0,1,0,1,1,0,280.2136621406755,3
137.0,5.0,2019.0,8.0,1.0,16.0,3000.0,0,0,0,1,1,283.9506420096138,0
186.0,6.3,2019.0,13.0,6.0,128.0,4000.0,0,0,1,1,1,276.16374262780664,1
150.0,5.84,2018.0,8.0,4.0,64.0,3000.0,0,0,1,1,1,270.4945496285635,1
190.0,6.01,2018.0,20.0,10.0,256.0,4000.0,0,0,1,1,0,270.4945496285635,3
177.0,6.21,2018.0,20.0,8.0,128.0,3000.0,1,0,1,1,0,271.8965512181474,3
169.0,6.26,2018.0,24.0,6.0,128.0,3350.0,0,0,1,1,1,276.16374262780664,2
182.0,6.18,2018.0,20.0,8.0,256.0,4000.0,0,0,1,1,1,276.16374262780664,3
166.0,5.99,2018.0,20.0,6.0,128.0,3000.0,0,0,1,1,0,271.8965512181474,3
178.0,5.84,2018.0,5.0,4.0,64.0,4000.0,0,0,1,1,1,272.55510019473735,3
221.0,6.9,2018.0,8.0,6.0,128.0,5500.0,0,0,1,1,1,283.9506420096138,3
146.0,5.45,2018.0,5.0,4.0,64.0,3000.0,0,0,0,1,1,272.55510019473735,1
145.0,5.45,2018.0,13.0,3.0,32.0,3000.0,0,0,0,1,1,272.55510019473735,0
175.0,6.21,2018.0,20.0,8.0,256.0,3400.0,1,0,1,1,0,271.8965512181474,3
164.0,5.88,2018.0,20.0,6.0,128.0,3120.0,0,0,1,1,0,272.55510019473735,2
170.0,5.99,2018.0,16.0,4.0,64.0,3080.0,0,0,0,1,1,276.16374262780664,1
191.0,5.99,2018.0,5.0,8.0,256.0,3400.0,1,0,1,1,0,276.16374262780664,2
181.0,5.99,2018.0,13.0,6.0,64.0,4000.0,0,0,1,1,1,272.55510019473735,1
181.0,5.99,2018.0,20.0,6.0,64.0,4000.0,0,0,1,1,1,283.9506420096138,1
190.0,5.99,2018.0,20.0,8.0,128.0,4000.0,0,0,1,1,0,270.4945496285635,3
180.0,5.99,2018.0,12.0,4.0,64.0,4000.0,0,0,0,1,1,272.55510019473735,1
157.0,5.7,2017.0,12.0,4.0,64.0,3300.0,0,0,0,1,1,270.4945496285635,1
137.0,5.0,2017.0,13.0,3.0,32.0,3000.0,0,0,0,1,1,270.4945496285635,0
153.0,5.5,2017.0,13.0,4.0,64.0,3080.0,0,0,0,1,1,272.55510019473735,1
150.0,5.5,2017.0,13.0,2.0,16.0,3080.0,0,0,0,1,1,283.9506420096138,0
163.0,5.5,2017.0,16.0,6.0,128.0,3500.0,1,0,1,1,0,276.16374262780664,2
185.0,5.99,2017.0,12.0,8.0,256.0,3400.0,1,0,1,1,0,270.4945496285635,3
165.0,5.5,2017.0,5.0,4.0,64.0,3080.0,0,0,1,1,1,280.2136621406755,1
211.0,6.44,2017.0,12.0,4.0,128.0,5300.0,0,0,1,1,1,272.55510019473735,1
150.0,5.0,2017.0,13.0,4.0,64.0,4100.0,0,0,0,1,1,276.16374262780664,0
168.0,5.15,2017.0,8.0,6.0,128.0,3350.0,1,0,1,1,0,283.9506420096138,3
135.0,5.15,2017.0,12.0,3.0,64.0,2860.0,0,0,1,1,0,280.2136621406755,1
165.0,5.5,2017.0,13.0,4.0,64.0,4100.0,0,0,0,1,1,283.9506420096138,0
165.0,5.5,2017.0,13.0,4.0,64.0,4100.0,0,0,0,1,1,280.2136621406755,1
131.5,5.0,2016.0,13.0,2.0,32.0,3120.0,0,0,0,1,1,271.8965512181474,0
156.0,5.0,2016.0,13.0,2.0,16.0,4100.0,0,0,1,1,1,280.2136621406755,0
156.0,5.0,2016.0,13.0,3.0,32.0,4100.0,0,0,1,1,1,276.16374262780664,1
209.0,6.4,2016.0,16.0,6.0,256.0,4400.0,1,0,1,1,0,272.55510019473735,3
166.0,5.7,2016.0,22.5,6.0,128.0,4070.0,1,0,1,1,0,280.2136621406755,3
168.0,5.7,2016.0,4.0,6.0,128.0,3800.0,1,0,1,1,0,270.4945496285635,3
145.0,5.15,2016.0,12.0,4.0,128.0,3200.0,1,0,1,1,0,283.9506420096138,2
175.0,5.5,2016.0,13.0,4.0,64.0,4100.0,0,0,1,1,1,270.4945496285635,1
174.0,5.5,2016.0,5.0,4.0,128.0,4050.0,0,0,0,1,1,276.16374262780664,1
144.0,5.0,2016.0,13.0,2.0,32.0,4100.0,0,0,0,1,1,276.16374262780664,1
144.0,5.0,2016.0,13.0,3.0,32.0,4100.0,0,0,0,1,1,272.55510019473735,1
144.0,5.0,2016.0,13.0,2.0,16.0,4100.0,0,0,0,1,1,280.2136621406755,0
144.0,5.0,2016.0,13.0,3.0,32.0,4100.0,0,0,0,1,1,271.8965512181474,0
203.0,6.44,2016.0,16.0,4.0,128.0,4850.0,0,0,1,1,1,280.2136621406755,1
129.0,5.15,2016.0,16.0,4.0,128.0,3000.0,1,0,1,1,0,271.8965512181474,2
133.0,5.0,2016.0,13.0,3.0,64.0,3260.0,0,0,1,1,1,276.16374262780664,2
164.0,5.5,2016.0,16.0,3.0,32.0,4050.0,0,0,1,1,1,276.16374262780664,1
144.0,5.0,2016.0,13.0,2.0,16.0,4100.0,0,0,0,1,1,271.8965512181474,1
185.0,5.5,2015.0,13.0,2.0,16.0,3100.0,0,0,0,1,1,276.16374262780664,1
164.0,5.5,2015.0,13.0,3.0,32.0,4000.0,0,0,1,1,0,271.8965512181474,1
132.0,5.0,2015.0,13.0,3.0,32.0,3080.0,0,0,1,1,0,283.9506420096138,2
160.0,5.5,2015.0,13.0,2.0,32.0,3060.0,0,0,1,1,1,280.2136621406755,1
133.0,4.7,2015.0,8.0,2.0,16.0,2200.0,0,0,0,1,1,271.8965512181474,0
133.0,4.7,2015.0,8.0,2.0,16.0,2200.0,0,0,0,1,1,271.8965512181474,0
130.0,5.0,2015.0,13.0,2.0,32.0,3120.0,0,0,1,1,0,270.4945496285635,2
161.0,5.7,2015.0,13.0,4.0,64.0,3000.0,0,0,1,1,0,276.16374262780664,2
161.0,5.7,2015.0,13.0,3.0,64.0,3000.0,0,0,1,1,0,276.16374262780664,1
132.0,4.7,2015.0,8.0,1.0,8.0,2200.0,0,0,0,1,1,276.16374262780664,0
133.0,4.7,2015.0,8.0,2.0,16.0,2200.0,0,0,0,1,1,270.4945496285635,0
149.0,5.0,2014.0,13.0,3.0,16.0,3080.0,0,0,1,1,0,276.16374262780664,2
185.0,5.5,2014.0,13.0,2.0,8.0,3100.0,0,0,1,1,1,276.16374262780664,1
149.0,5.0,2014.0,13.0,3.0,64.0,3080.0,0,0,1,1,0,276.16374262780664,2
199.0,5.5,2014.0,13.0,2.0,8.0,3100.0,0,0,0,1,1,280.2136621406755,0
145.0,5.0,2013.0,13.0,2.0,64.0,3050.0,1,0,1,1,0,283.9506420096138,1
158.0,4.7,2014.0,8.0,1.0,8.0,2000.0,0,0,0,1,1,276.16374262780664,0
158.0,4.7,2013.0,8.0,1.0,4.0,2000.0,0,0,0,1,1,283.9506420096138,0
145.0,4.3,2013.0,8.0,2.0,32.0,2000.0,0,0,1,1,0,280.2136621406755,2
212.0,6.7,2021.0,16.0,6.0,128.0,5000.0,1,1,1,1,1,220.1780269991852,3
213.0,6.8,2021.0,16.0,4.0,128.0,4000.0,0,0,1,1,1,227.6011794019743,2
206.5,6.6,2021.0,8.0,4.0,64.0,5000.0,0,0,1,1,1,227.6011794019743,1
204.0,6.5,2021.0,5.0,3.0,32.0,5000.0,0,0,1,1,1,220.4704696110841,1
180.0,6.5,2020.0,5.0,4.0,64.0,4000.0,0,0,0,1,1,220.1780269991852,0
212.0,6.7,2020.0,16.0,6.0,128.0,5000.0,1,1,1,1,1,230.22696691220506,3
221.0,6.8,2020.0,16.0,4.0,128.0,6000.0,1,0,1,1,1,220.1780269991852,3
192.0,6.2,2020.0,48.0,8.0,256.0,2800.0,1,1,1,1,0,220.4704696110841,3
223.0,6.81,2020.0,16.0,6.0,128.0,5000.0,1,0,1,1,1,220.1780269991852,2
200.0,6.5,2020.0,8.0,4.0,64.0,5000.0,0,0,0,1,1,220.1780269991852,1
200.0,6.5,2020.0,8.0,4.0,64.0,5000.0,1,0,1,1,1,230.22696691220506,1
200.0,6.5,2020.0,8.0,4.0,64.0,5000.0,1,0,1,1,1,220.4704696110841,0
202.0,6.5,2020.0,8.0,4.0,128.0,5000.0,0,0,1,1,1,216.80661156358306,1
210.0,6.5,2020.0,16.0,6.0,128.0,5000.0,0,0,1,1,1,216.80661156358306,2
188.0,6.3,2020.0,25.0,4.0,128.0,4000.0,1,0,1,1,1,214.23091995976512,1
189.4,6.4,2020.0,8.0,3.0,32.0,4000.0,0,0,1,1,1,214.23091995976512,0
185.0,6.2,2020.0,5.0,2.0,32.0,3550.0,0,0,1,1,1,227.6011794019743,0
192.0,6.4,2020.0,16.0,4.0,128.0,4000.0,1,0,1,1,1,220.1780269991852,2
203.0,6.7,2020.0,25.0,12.0,256.0,5000.0,1,1,1,1,0,220.4704696110841,3
188.0,6.7,2020.0,25.0,6.0,256.0,4500.0,1,1,1,1,1,214.23091995976512,3
200.0,6.5,2020.0,8.0,4.0,64.0,5000.0,0,0,0,1,1,216.80661156358306,1
160.0,6.1,2020.0,5.0,4.0,64.0,3000.0,0,0,0,1,1,230.22696691220506,0
188.3,6.4,2020.0,8.0,4.0,64.0,4000.0,0,0,0,1,1,214.23091995976512,1
192.0,6.4,2020.0,16.0,4.0,128.0,4000.0,0,0,1,1,1,216.80661156358306,1
199.0,6.4,2020.0,16.0,4.0,64.0,5000.0,0,0,1,1,1,227.6011794019743,0
197.0,6.4,2020.0,16.0,4.0,64.0,5000.0,0,0,0,1,1,214.23091995976512,1
210.0,6.5,2019.0,32.0,4.0,128.0,4000.0,1,0,1,1,1,216.80661156358306,2
205.0,6.2,2019.0,5.0,6.0,128.0,2510.0,1,0,1,1,0,214.23091995976512,3
183.6,6.2,2019.0,8.0,2.0,32.0,4000.0,0,0,0,1,1,220.4704696110841,1
140.0,5.5,2019.0,13.0,2.0,32.0,3000.0,0,0,0,1,1,230.22696691220506,0
188.0,6.3,2019.0,25.0,4.0,64.0,4000.0,1,0,1,1,1,227.6011794019743,1
186.0,6.2,2019.0,8.0,4.0,64.0,4000.0,0,0,0,1,1,216.80661156358306,1
149.7,6.1,2019.0,8.0,4.0,64.0,3000.0,0,0,0,1,1,227.6011794019743,0
190.0,6.39,2019.0,25.0,4.0,128.0,4000.0,1,0,1,1,1,220.4704696110841,2
176.0,6.3,2019.0,12.0,4.0,128.0,3500.0,1,0,1,1,1,230.22696691220506,1
